visitor_timestamp,total_visitors,unique_visitors
"2025-09-15",17,1
"2025-09-16",1,1
"2025-09-19",3,1
"2025-09-21",1,1
"2025-10-04",82,1
"2025-10-05",3,1
"2025-10-06",10,1
"2025-10-10",6,1
"2025-10-13",5,1
"2025-10-26",7,1
"2025-11-02",18,1
"2025-11-06",1,1
"2025-11-11",1,1
"2025-11-30",2,1
"2025-12-01",3,1
"2025-12-29",0,0
