visitor_timestamp,total_visitors,unique_visitors
"2025-01-08",1,1
"2025-01-09",3,1
"2025-01-10",3,1
"2025-01-11",1,1
"2025-01-12",3,1
"2025-01-13",1,1
"2025-01-14",15,1
"2025-01-15",1,1
"2025-01-17",1,1
"2025-01-18",1,1
"2025-01-19",1,1
"2025-01-20",3,2
"2025-01-22",1,1
"2025-01-23",1,1
"2025-01-24",2,2
"2025-01-25",1,1
"2025-01-27",4,1
"2025-01-28",1,1
"2025-01-30",3,1
"2025-01-31",2,2
