visitor_timestamp,total_visitors,unique_visitors
"2025-12-01",14,2
"2025-12-02",3,1
"2025-12-04",5,1
"2025-12-07",4,1
"2025-12-20",1,1
"2025-12-21",5,1
"2025-12-22",1,1
"2025-12-25",3,1
"2025-12-26",9,2
"2025-12-28",3,1
"2025-12-29",0,0
"2025-12-30",0,0
"2025-12-31",0,0
