visitor_timestamp,total_visitors,unique_visitors
"2025-08-08",59,1
"2025-08-10",23,1
"2025-08-12",22,1
"2025-08-14",7,1
"2025-08-15",29,3
"2025-08-16",9,1
"2025-08-17",10,1
"2025-08-18",40,2
"2025-08-19",6,1
"2025-08-22",28,1
"2025-08-25",3,1
"2025-08-26",14,2
"2025-08-28",130,1
"2025-08-29",1,1
"2025-08-31",3,1
